State,Year,Candidate,Party,Total Votes,GDP,Personal Income,Total Employment,Average Sentiment Score
Maine,2016,Hillary Clinton,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Bernie Sanders,Democrat,13,61092,59286,826729,0.3640820575295926
Maine,2016,Hillary Clinton,Democrat,5,61092,59286,826729,0.3640820575295926
Maine,2016,Bernie Sanders,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Hillary Clinton,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Bernie Sanders,Democrat,4,61092,59286,826729,0.3640820575295926
Maine,2016,Hillary Clinton,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Bernie Sanders,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Hillary Clinton,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Bernie Sanders,Democrat,15,61092,59286,826729,0.3640820575295926
Maine,2016,Hillary Clinton,Democrat,8,61092,59286,826729,0.3640820575295926
